isBuggy,Modify Lines,Add Lines,Delete Lines,Distribution modified Lines,numOfBIC,AuthorID,fileAge,SumOfSourceRevision,SumOfDeveloper,CommitHour,CommitDate,AGE,numOfSubsystems,numOfDirectories,numOfFiles,NUC,developerExperience,REXP,LT,Key
clean,0.010362694,0.0077720205,0.0025906735,0,1," 48509719+mkevo@users.noreply.github.com",,21,14,08,Thursday,55,1,1,1,1.0,1,1.0,386,1463cb4cc69c897b31c8bc94f47473d5e68d6137-geode-core-src-main-java-org-apache-geode-cache-client-internal-pooling-PooledConnection.java
clean,0.0011572014,8.901549E-4,2.6704647E-4,1,26," 48509719+mkevo@users.noreply.github.com",,170,38,16,Friday,0,1,1,2,1.0,2,2.0,11234,cd2eae334dce0cd78c6f690c2dc489c8344258f6-geode-core-src-main-java-org-apache-geode-internal-cache-LocalRegion.java
clean,0.0011918951,0.0010925705,9.932459E-5,1,18," 48509719+mkevo@users.noreply.github.com",,107,38,16,Friday,16,1,1,2,1.0,2,2.0,10068,cd2eae334dce0cd78c6f690c2dc489c8344258f6-geode-core-src-main-java-org-apache-geode-internal-cache-PartitionedRegion.java
clean,0.0076923077,0.0038461538,0.0038461538,2,2," 48509719+mkevo@users.noreply.github.com",,24,15,20,Monday,41,1,2,4,0.5,3,3.0,780,8a9d767c7ca8dd97b22fc6d020b8063bef1e9d08-geode-core-src-main-java-org-apache-geode-cache-client-internal-OpExecutorImpl.java
clean,0.06504065,0.024390243,0.040650405,2,2," 48509719+mkevo@users.noreply.github.com",,13,8,20,Monday,67,1,2,4,0.5,3,3.0,123,8a9d767c7ca8dd97b22fc6d020b8063bef1e9d08-geode-core-src-main-java-org-apache-geode-cache-client-internal-pooling-ConnectionManager.java
clean,0.0012634238,6.317119E-4,6.317119E-4,0,2," 48509719+mkevo@users.noreply.github.com",,42,23,20,Monday,41,1,2,4,0.5,3,3.0,1583,8a9d767c7ca8dd97b22fc6d020b8063bef1e9d08-geode-core-src-main-java-org-apache-geode-cache-client-internal-PoolImpl.java
clean,0.003292181,0.0016460905,0.0016460905,1,4," 48509719+mkevo@users.noreply.github.com",,29,15,20,Monday,41,1,2,4,0.5,3,3.0,1215,8a9d767c7ca8dd97b22fc6d020b8063bef1e9d08-geode-core-src-main-java-org-apache-geode-cache-client-internal-pooling-ConnectionManagerImpl.java
clean,0.09210526,0.08552632,0.0065789474,1,0," 48509719+mkevo@users.noreply.github.com",,10,8,09,Tuesday,229,1,3,3,0.6666667,4,4.0,304,b6f9c80b5141014be16c0ddeb7129687054d1182-geode-core-src-main-java-org-apache-geode-management-internal-beans-GatewaySenderMBeanBridge.java
clean,0.012019231,0.012019231,0.0,1,2," 48509719+mkevo@users.noreply.github.com",,23,16,09,Tuesday,199,1,3,3,0.6666667,4,4.0,416,b6f9c80b5141014be16c0ddeb7129687054d1182-geode-core-src-main-java-org-apache-geode-internal-cache-wan-serial-ConcurrentSerialGatewaySenderEventProcessor.java
clean,0.03064067,0.0055710305,0.025069637,1,1," 48509719+mkevo@users.noreply.github.com",,20,14,09,Tuesday,229,1,3,3,0.6666667,4,4.0,359,b6f9c80b5141014be16c0ddeb7129687054d1182-geode-core-src-main-java-org-apache-geode-internal-cache-wan-parallel-ConcurrentParallelGatewaySenderEventProcessor.java
