isBuggy,Modify Lines,Add Lines,Delete Lines,Distribution modified Lines,numOfBIC,AuthorID,fileAge,SumOfSourceRevision,SumOfDeveloper,CommitHour,CommitDate,AGE,numOfSubsystems,numOfDirectories,numOfFiles,NUC,developerExperience,REXP,LT,Key
clean,0.0016925246,0.0011283498,5.641749E-4,2,7," eburghardt@pivotal.io",,51,19,15,Tuesday,28,1,1,1,1.0,1,1.0,3545,b347bca908205f81881534c1b5ae418f0bafd170-geode-core-src-main-java-org-apache-geode-internal-tcp-Connection.java
clean,0.0015974441,7.9872203E-4,7.9872203E-4,0,3," eburghardt@pivotal.io",,23,13,14,Monday,131,1,7,9,0.8888889,2,2.0,1252,e3158e0d4d059945baf0b40a7d0da336cb133366-geode-core-src-main-java-org-apache-geode-distributed-internal-ReplyProcessor21.java
clean,0.0037965071,0.0018982536,0.0018982536,1,7," eburghardt@pivotal.io",,58,20,14,Monday,0,1,7,9,0.8888889,2,2.0,2634,e3158e0d4d059945baf0b40a7d0da336cb133366-geode-core-src-main-java-org-apache-geode-distributed-internal-membership-gms-mgr-GMSMembershipManager.java
clean,0.032786883,0.016393442,0.016393442,0,1," eburghardt@pivotal.io",,11,7,14,Monday,141,1,7,9,0.8888889,2,2.0,61,e3158e0d4d059945baf0b40a7d0da336cb133366-geode-core-src-main-java-org-apache-geode-distributed-internal-membership-gms-interfaces-HealthMonitor.java
clean,0.0053727333,0.0033579583,0.002014775,1,16," eburghardt@pivotal.io",,40,15,14,Monday,0,1,7,9,0.8888889,2,2.0,1489,e3158e0d4d059945baf0b40a7d0da336cb133366-geode-core-src-main-java-org-apache-geode-distributed-internal-membership-gms-fd-GMSHealthMonitor.java
clean,0.0014925373,7.4626866E-4,7.4626866E-4,0,5," eburghardt@pivotal.io",,33,16,14,Monday,35,1,7,9,0.8888889,2,2.0,1340,e3158e0d4d059945baf0b40a7d0da336cb133366-geode-core-src-main-java-org-apache-geode-internal-tcp-ConnectionTable.java
clean,0.017142856,0.008571428,0.008571428,0,0," eburghardt@pivotal.io",,16,9,14,Monday,126,1,7,9,0.8888889,2,2.0,350,e3158e0d4d059945baf0b40a7d0da336cb133366-geode-core-src-main-java-org-apache-geode-distributed-internal-membership-MembershipManager.java
clean,5.0594483E-4,2.5297242E-4,2.5297242E-4,0,14," eburghardt@pivotal.io",,83,28,14,Monday,6,1,7,9,0.8888889,2,2.0,3953,e3158e0d4d059945baf0b40a7d0da336cb133366-geode-core-src-main-java-org-apache-geode-internal-cache-DistributedRegion.java
clean,0.0011277136,5.638568E-4,5.638568E-4,1,7," eburghardt@pivotal.io",,52,19,14,Monday,7,1,7,9,0.8888889,2,2.0,3547,e3158e0d4d059945baf0b40a7d0da336cb133366-geode-core-src-main-java-org-apache-geode-internal-tcp-Connection.java
clean,3.9517882E-4,1.9758941E-4,1.9758941E-4,1,18," eburghardt@pivotal.io",,110,40,14,Monday,11,1,7,9,0.8888889,2,2.0,10122,e3158e0d4d059945baf0b40a7d0da336cb133366-geode-core-src-main-java-org-apache-geode-internal-cache-PartitionedRegion.java
