isBuggy,Modify Lines,Add Lines,Delete Lines,Distribution modified Lines,numOfBIC,AuthorID,fileAge,SumOfSourceRevision,SumOfDeveloper,CommitHour,CommitDate,AGE,numOfSubsystems,numOfDirectories,numOfFiles,NUC,developerExperience,REXP,LT,Key
clean,0.05117086,0.05117086,0.0,10,4," xkrogen@apache.org",,77,22,11,Wednesday,108,1,3,6,0.6666667,5,5.0,1153,151c8ddbe4c05fcb5f251fa4450edc452f6c735a-hadoop-hdfs-project-hadoop-hdfs-src-main-java-org-apache-hadoop-hdfs-qjournal-server-Journal.java
clean,0.0064102565,0.0064102565,0.0,0,6," xkrogen@apache.org",,108,28,11,Friday,42,3,10,18,0.7222222,2,2.0,1092,091ad974cd29fae0cf8fbc98ab84900a1a324839-hadoop-yarn-project-hadoop-yarn-hadoop-yarn-server-hadoop-yarn-server-resourcemanager-src-main-java-org-apache-hadoop-yarn-server-resourcemanager-AdminService.java
clean,0.13186814,0.12637363,0.0054945056,1,2," xkrogen@apache.org",,22,10,11,Wednesday,122,1,3,6,0.6666667,5,5.0,182,151c8ddbe4c05fcb5f251fa4450edc452f6c735a-hadoop-hdfs-project-hadoop-hdfs-src-main-java-org-apache-hadoop-hdfs-qjournal-protocol-QJournalProtocol.java
clean,0.06666667,0.06666667,0.0,2,7," xkrogen@apache.org",,22,12,14,Wednesday,936,2,4,7,0.42857143,1,1.0,195,9bf0696c7348879678693176da0071628ca42566-hadoop-common-project-hadoop-common-src-main-java-org-apache-hadoop-util-ProtoUtil.java
clean,0.0018564357,0.0018564357,0.0,0,34," xkrogen@apache.org",,545,57,14,Wednesday,18,1,1,1,1.0,4,4.0,1616,c81ac2ff0220b180cd6cbbf18221290c3783bfd5-hadoop-hdfs-project-hadoop-hdfs-src-main-java-org-apache-hadoop-hdfs-DFSConfigKeys.java
clean,0.026455026,0.026455026,0.0,0,1," xkrogen@apache.org",,17,7,11,Friday,947,3,10,18,0.7222222,2,2.0,189,091ad974cd29fae0cf8fbc98ab84900a1a324839-hadoop-hdfs-project-hadoop-hdfs-src-main-java-org-apache-hadoop-hdfs-tools-NNHAServiceTarget.java
clean,0.06382979,0.06382979,0.0,0,0," xkrogen@apache.org",,3,3,11,Friday,241,3,10,18,0.7222222,2,2.0,47,091ad974cd29fae0cf8fbc98ab84900a1a324839-hadoop-hdfs-project-hadoop-hdfs-rbf-src-main-java-org-apache-hadoop-hdfs-server-federation-resolver-FederationNamenodeServiceState.java
clean,0.09185804,0.09185804,0.0,2,3," xkrogen@apache.org",,57,18,15,Tuesday,108,1,3,6,0.5,6,6.0,479,00e99c65943e64fd696ec715cf21e851b93115f1-hadoop-hdfs-project-hadoop-hdfs-src-main-java-org-apache-hadoop-hdfs-server-namenode-EditLogFileInputStream.java
clean,0.0010741139,5.3705694E-4,5.3705694E-4,0,40," xkrogen@apache.org",,168,39,14,Wednesday,0,2,4,7,0.42857143,1,1.0,1862,9bf0696c7348879678693176da0071628ca42566-hadoop-common-project-hadoop-common-src-main-java-org-apache-hadoop-ipc-Client.java
clean,0.11173184,0.11173184,0.0,3,2," xkrogen@apache.org",,5,3,11,Friday,524,3,10,18,0.7222222,2,2.0,179,091ad974cd29fae0cf8fbc98ab84900a1a324839-hadoop-common-project-hadoop-common-src-main-java-org-apache-hadoop-ha-protocolPB-HAServiceProtocolServerSideTranslatorPB.java
clean,0.040462427,0.040462427,0.0,0,2," xkrogen@apache.org",,9,3,11,Friday,1153,3,10,18,0.7222222,2,2.0,173,091ad974cd29fae0cf8fbc98ab84900a1a324839-hadoop-common-project-hadoop-common-src-main-java-org-apache-hadoop-ha-HAServiceTarget.java
clean,0.003137747,0.0025101977,6.275494E-4,3,2," xkrogen@apache.org",,90,32,14,Wednesday,0,2,4,7,0.42857143,1,1.0,3187,9bf0696c7348879678693176da0071628ca42566-hadoop-hdfs-project-hadoop-hdfs-client-src-main-java-org-apache-hadoop-hdfs-DFSClient.java
clean,0.0456621,0.0456621,0.0,1,2," xkrogen@apache.org",,24,11,11,Wednesday,122,1,3,6,0.6666667,5,5.0,438,151c8ddbe4c05fcb5f251fa4450edc452f6c735a-hadoop-hdfs-project-hadoop-hdfs-src-main-java-org-apache-hadoop-hdfs-qjournal-protocolPB-QJournalProtocolTranslatorPB.java
clean,0.08888889,0.08888889,0.0,2,2," xkrogen@apache.org",,6,2,11,Friday,2405,3,10,18,0.7222222,2,2.0,180,091ad974cd29fae0cf8fbc98ab84900a1a324839-hadoop-common-project-hadoop-common-src-main-java-org-apache-hadoop-ha-protocolPB-HAServiceProtocolClientSideTranslatorPB.java
clean,0.012906097,0.008455719,0.0044503785,1,24," xkrogen@apache.org",,276,47,11,Friday,0,3,10,18,0.7222222,2,2.0,2247,091ad974cd29fae0cf8fbc98ab84900a1a324839-hadoop-hdfs-project-hadoop-hdfs-src-main-java-org-apache-hadoop-hdfs-server-namenode-NameNode.java
clean,0.07118644,0.07118644,0.0,3,6," xkrogen@apache.org",,43,20,11,Friday,74,3,10,18,0.7222222,2,2.0,590,091ad974cd29fae0cf8fbc98ab84900a1a324839-hadoop-common-project-hadoop-common-src-main-java-org-apache-hadoop-ha-HAAdmin.java
clean,0.025582718,0.025582718,0.0,40,0," xkrogen@apache.org",,47,22,08,Friday,83,1,1,1,1.0,3,3.0,1759,a109f2b32f01164dd3c534ef1ea7bcc82cc2026d-hadoop-hdfs-project-hadoop-hdfs-client-src-main-java-org-apache-hadoop-hdfs-protocol-ClientProtocol.java
clean,0.007662835,0.0038314175,0.0038314175,0,5," xkrogen@apache.org",,23,8,11,Friday,313,3,10,18,0.7222222,2,2.0,261,091ad974cd29fae0cf8fbc98ab84900a1a324839-hadoop-common-project-hadoop-common-src-main-java-org-apache-hadoop-ha-FailoverController.java
