isBuggy,Modify Lines,Add Lines,Delete Lines,Distribution modified Lines,numOfBIC,AuthorID,fileAge,SumOfSourceRevision,SumOfDeveloper,CommitHour,CommitDate,AGE,numOfSubsystems,numOfDirectories,numOfFiles,NUC,developerExperience,REXP,LT,Key
clean,0.43103448,0.37068966,0.060344826,3,0," 14299376+avijayanhwx@users.noreply.github.com",,2,2,14,Wednesday,9,1,6,7,0.42857143,1,1.0,116,8ff41d62434266d49fab65abacea5f9a20fe8172-hadoop-ozone-ozone-recon-src-main-java-org-apache-hadoop-ozone-recon-api-ContainerKeyService.java
clean,0.79310346,0.5862069,0.20689656,1,0," 14299376+avijayanhwx@users.noreply.github.com",,1,1,14,Wednesday,0,1,6,7,0.42857143,1,1.0,29,8ff41d62434266d49fab65abacea5f9a20fe8172-hadoop-ozone-ozone-recon-src-main-java-org-apache-hadoop-ozone-recon-ReconGuiceServletContextListener.java
clean,0.10526316,0.096491225,0.00877193,0,0," 14299376+avijayanhwx@users.noreply.github.com",,3,3,14,Wednesday,2,1,6,7,0.42857143,1,1.0,114,8ff41d62434266d49fab65abacea5f9a20fe8172-hadoop-ozone-ozone-recon-src-main-java-org-apache-hadoop-ozone-recon-ReconServer.java
clean,0.3125,0.3125,0.0,2,0," 14299376+avijayanhwx@users.noreply.github.com",,2,2,14,Wednesday,9,1,6,7,0.42857143,1,1.0,112,8ff41d62434266d49fab65abacea5f9a20fe8172-hadoop-ozone-ozone-recon-src-main-java-org-apache-hadoop-ozone-recon-api-types-KeyMetadata.java
clean,0.012048192,0.006024096,0.006024096,0,0," 14299376+avijayanhwx@users.noreply.github.com",,2,2,14,Wednesday,9,1,6,7,0.42857143,1,1.0,166,8ff41d62434266d49fab65abacea5f9a20fe8172-hadoop-ozone-ozone-recon-src-main-java-org-apache-hadoop-ozone-recon-spi-impl-ContainerDBServiceProviderImpl.java
clean,0.020618556,0.010309278,0.010309278,0,0," 14299376+avijayanhwx@users.noreply.github.com",,2,2,14,Wednesday,9,1,6,7,0.42857143,1,1.0,97,8ff41d62434266d49fab65abacea5f9a20fe8172-hadoop-ozone-ozone-recon-src-main-java-org-apache-hadoop-ozone-recon-recovery-ReconOmMetadataManagerImpl.java
clean,0.08411215,0.06542056,0.018691588,0,0," 14299376+avijayanhwx@users.noreply.github.com",,1,1,14,Wednesday,0,1,6,7,0.42857143,1,1.0,107,8ff41d62434266d49fab65abacea5f9a20fe8172-hadoop-ozone-ozone-recon-src-main-java-org-apache-hadoop-ozone-recon-tasks-ContainerKeyMapperTask.java
clean,0.01459854,0.00729927,0.00729927,0,0," 14299376+avijayanhwx@users.noreply.github.com",,9,6,19,Thursday,22,1,1,2,0.5,2,2.0,137,993f36ee3341a32945ee54644fe8cc76065135a6-hadoop-hdds-server-scm-src-main-java-org-apache-hadoop-hdds-scm-pipeline-RatisPipelineProvider.java
clean,0.004750594,0.004750594,0.0,0,0," 14299376+avijayanhwx@users.noreply.github.com",,14,8,19,Thursday,22,1,1,2,0.5,2,2.0,421,993f36ee3341a32945ee54644fe8cc76065135a6-hadoop-hdds-server-scm-src-main-java-org-apache-hadoop-hdds-scm-pipeline-SCMPipelineManager.java
clean,0.009009009,0.0,0.009009009,0,0," 14299376+avijayanhwx@users.noreply.github.com",,1,1,12,Monday,0,1,1,1,1.0,3,3.0,111,62e38ea911dab7bff8553a167a97858c3cfb58e3-hadoop-ozone-ozone-recon-src-main-java-org-apache-hadoop-ozone-recon-persistence-JooqPersistenceModule.java
